breed_name,height,image_path,is_friendly,is_playful,is_protective,is_fast_learner,is_athletic,is_graceful
english_foxhound,tall,images/wiki/english_foxhound_1.jpg,True,False,False,False,False,False
english_foxhound,tall,images/wiki/english_foxhound_3.jpg,True,False,False,False,False,False
english_setter,tall,images/wiki/english_setter_0.jpg,True,False,False,False,False,False
english_setter,tall,images/wiki/english_setter_1.jpg,True,False,False,False,False,False
entlebucher_mountain_dog,medium,images/wiki/entlebucher_mountain_dog_2.jpg,False,False,False,False,False,False
eurasier,medium,images/wiki/eurasier_0.jpg,True,False,False,False,False,False
french_spaniel,x-short,images/wiki/french_spaniel_0.jpg,True,False,False,False,False,False
french_spaniel,x-short,images/wiki/french_spaniel_1.jpg,True,False,False,False,False,False
german_longhaired_pointer,medium,images/wiki/german_longhaired_pointer_1.jpg,True,False,False,False,False,False
german_shorthaired_pointer,tall,images/wiki/german_shorthaired_pointer_1.jpg,True,False,False,True,False,False
german_shorthaired_pointer,medium,images/wiki/german_shorthaired_pointer_2.jpg,True,False,False,True,False,False
german_wirehaired_pointer,medium,images/wiki/german_wirehaired_pointer_0.jpg,True,False,False,False,False,False
giant_schnauzer,short,images/wiki/giant_schnauzer_1.jpg,False,False,True,True,False,False
golden_retriever,x-short,images/wiki/golden_retriever_1.jpg,True,False,True,False,False,False
golden_retriever,medium,images/wiki/golden_retriever_2.jpg,True,False,True,False,False,False
golden_retriever,medium,images/wiki/golden_retriever_3.jpg,True,False,True,False,False,False
golden_retriever,x-short,images/wiki/golden_retriever_4.jpg,True,False,True,False,False,False
golden_retriever,short,images/wiki/golden_retriever_5.jpg,True,False,True,False,False,False
golden_retriever,medium,images/wiki/golden_retriever_6.jpg,True,False,True,False,False,False
golden_retriever,medium,images/wiki/golden_retriever_7.jpg,True,False,True,False,False,False
golden_retriever,short,images/wiki/golden_retriever_8.jpg,True,False,True,False,False,False
gordon_setter,tall,images/wiki/gordon_setter_2.jpg,True,False,False,False,False,False
gordon_setter,tall,images/wiki/gordon_setter_5.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_0.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_1.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_2.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_3.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_4.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_5.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_6.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_7.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_8.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_9.jpg,True,False,False,False,False,False
greyhound,tall,images/wiki/greyhound_10.jpg,True,False,False,False,False,False
hamiltonstovare,medium,images/wiki/hamiltonstovare_0.jpg,False,False,False,False,True,False
hokkaido,medium,images/wiki/hokkaido_0.jpg,False,False,True,False,False,False
hovawart,tall,images/wiki/hovawart_3.jpg,False,False,True,False,False,False
irish_setter,tall,images/wiki/irish_setter_0.jpg,True,False,False,False,False,False
irish_setter,tall,images/wiki/irish_setter_1.jpg,True,False,False,False,False,False
irish_setter,tall,images/wiki/irish_setter_2.jpg,True,False,False,False,False,False
irish_setter,tall,images/wiki/irish_setter_3.jpg,True,False,False,False,False,False
irish_water_spaniel,medium,images/wiki/irish_water_spaniel_0.jpg,False,False,True,False,False,False
irish_water_spaniel,medium,images/wiki/irish_water_spaniel_1.jpg,False,False,True,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_0.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_1.jpg,True,False,False,False,False,False
labrador_retriever,x-short,images/wiki/labrador_retriever_3.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_4.jpg,True,False,False,False,False,False
labrador_retriever,short,images/wiki/labrador_retriever_5.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_6.jpg,True,False,False,False,False,False
labrador_retriever,x-short,images/wiki/labrador_retriever_8.jpg,True,False,False,False,False,False
labrador_retriever,medium,images/wiki/labrador_retriever_10.jpg,True,False,False,False,False,False
labrador_retriever,x-short,images/wiki/labrador_retriever_11.jpg,True,False,False,False,False,False
labrador_retriever,short,images/wiki/labrador_retriever_12.jpg,True,False,False,False,False,False
labrador_retriever,x-short,images/wiki/labrador_retriever_13.jpg,True,False,False,False,False,False
lapponian_herder,medium,images/wiki/lapponian_herder_0.jpg,True,False,False,False,False,False
norwegian_elkhound,x-short,images/wiki/norwegian_elkhound_0.jpg,True,False,True,False,False,False
porcelaine,medium,images/wiki/porcelaine_0.jpg,False,False,False,False,True,False
porcelaine,medium,images/wiki/porcelaine_1.jpg,False,False,False,False,True,False
porcelaine,medium,images/wiki/porcelaine_2.jpg,False,False,False,False,True,False
portuguese_podengo,medium,images/wiki/portuguese_podengo_1.jpg,False,False,True,False,False,False
portuguese_podengo,medium,images/wiki/portuguese_podengo_3.jpg,False,False,True,False,False,False
portuguese_podengo,medium,images/wiki/portuguese_podengo_4.jpg,False,False,True,False,False,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_1.jpg,True,False,False,False,True,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_2.jpg,True,False,False,False,True,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_3.jpg,True,False,False,False,True,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_7.jpg,True,False,False,False,True,False
pudelpointer,medium,images/wiki/pudelpointer_0.jpg,True,False,False,True,False,False
redbone_coonhound,tall,images/wiki/redbone_coonhound_0.jpg,False,False,False,True,False,False
redbone_coonhound,tall,images/wiki/redbone_coonhound_1.jpg,False,False,False,True,False,False
redbone_coonhound,tall,images/wiki/redbone_coonhound_2.jpg,False,False,False,True,False,False
saluki,tall,images/wiki/saluki_2.jpg,True,False,False,False,False,False
saluki,tall,images/wiki/saluki_3.jpg,True,False,False,False,False,False
saluki,tall,images/wiki/saluki_7.jpg,True,False,False,False,False,False
samoyed,medium,images/wiki/samoyed_2.jpg,True,False,False,False,False,False
samoyed,short,images/wiki/samoyed_3.jpg,True,False,False,False,False,False
schapendoes,medium,images/wiki/schapendoes_0.jpg,True,False,True,False,True,False
shikoku,medium,images/wiki/shikoku_1.jpg,False,False,True,False,False,False
siberian_husky,short,images/wiki/siberian_husky_1.jpg,False,True,False,False,False,False
siberian_husky,short,images/wiki/siberian_husky_6.jpg,False,True,False,False,False,False
stabyhoun,medium,images/wiki/stabyhoun_0.jpg,False,False,False,False,False,False
stabyhoun,medium,images/wiki/stabyhoun_4.jpg,False,False,False,False,False,False
thai_ridgeback,medium,images/wiki/thai_ridgeback_0.jpg,False,False,False,False,True,False
thai_ridgeback,tall,images/wiki/thai_ridgeback_1.jpg,False,False,False,False,True,False
transylvanian_hound,tall,images/wiki/transylvanian_hound_0.jpg,True,False,False,False,False,False
treeing_walker_coonhound,tall,images/wiki/treeing_walker_coonhound_1.jpg,False,False,True,False,False,False
treeing_walker_coonhound,tall,images/wiki/treeing_walker_coonhound_2.jpg,False,False,True,False,False,False
vizsla,medium,images/wiki/vizsla_5.jpg,True,False,False,False,False,False
weimaraner,tall,images/wiki/weimaraner_3.jpg,True,False,True,True,False,False
wetterhoun,medium,images/wiki/wetterhoun_0.jpg,True,False,False,False,False,False
wirehaired_pointing_griffon,medium,images/wiki/wirehaired_pointing_griffon_0.jpg,True,False,True,True,False,False
wirehaired_vizsla,tall,images/wiki/wirehaired_vizsla_0.jpg,True,False,False,True,False,False
wirehaired_vizsla,medium,images/wiki/wirehaired_vizsla_1.jpg,True,False,False,True,False,False
wirehaired_vizsla,medium,images/wiki/wirehaired_vizsla_3.jpg,True,False,False,True,False,False
wirehaired_vizsla,tall,images/wiki/wirehaired_vizsla_4.jpg,True,False,False,True,False,False
yakutian_laika,medium,images/wiki/yakutian_laika_0.jpg,True,False,False,False,False,False
