breed_name,height,image_path,is_friendly,is_playful,is_protective,is_fast_learner,is_athletic,is_graceful
bedlington_terrier,x-short,images/wiki/bedlington_terrier_4.jpg,True,False,False,False,False,False
bedlington_terrier,short,images/wiki/bedlington_terrier_5.jpg,True,False,False,False,False,False
bedlington_terrier,medium,images/wiki/bedlington_terrier_6.jpg,True,False,False,False,False,False
border_collie,medium,images/wiki/border_collie_2.jpg,True,False,False,False,False,False
border_collie,medium,images/wiki/border_collie_3.jpg,True,False,False,False,False,False
border_collie,medium,images/wiki/border_collie_7.jpg,True,False,False,False,False,False
boston_terrier,medium,images/wiki/boston_terrier_2.jpg,True,False,False,True,False,False
boston_terrier,medium,images/wiki/boston_terrier_4.jpg,True,False,False,True,False,False
boxer,short,images/wiki/boxer_5.jpg,False,False,False,True,False,False
boxer,medium,images/wiki/boxer_7.jpg,False,False,False,True,False,False
boxer,medium,images/wiki/boxer_8.jpg,False,False,False,True,False,False
boykin_spaniel,x-short,images/wiki/boykin_spaniel_0.jpg,True,False,False,False,False,False
boykin_spaniel,x-short,images/wiki/boykin_spaniel_1.jpg,True,False,False,False,False,False
boykin_spaniel,short,images/wiki/boykin_spaniel_2.jpg,True,False,False,False,False,False
boykin_spaniel,medium,images/wiki/boykin_spaniel_3.jpg,True,False,False,False,False,False
boykin_spaniel,x-short,images/wiki/boykin_spaniel_4.jpg,True,False,False,False,False,False
boykin_spaniel,x-short,images/wiki/boykin_spaniel_5.jpg,True,False,False,False,False,False
boykin_spaniel,x-short,images/wiki/boykin_spaniel_6.jpg,True,False,False,False,False,False
boykin_spaniel,short,images/wiki/boykin_spaniel_7.jpg,True,False,False,False,False,False
braque_du_bourbonnais,medium,images/wiki/braque_du_bourbonnais_3.jpg,True,False,False,False,False,False
canaan_dog,medium,images/wiki/canaan_dog_0.jpg,False,False,True,False,False,False
cardigan_welsh_corgi,short,images/wiki/cardigan_welsh_corgi_0.jpg,True,False,False,False,False,False
cardigan_welsh_corgi,short,images/wiki/cardigan_welsh_corgi_1.jpg,True,False,False,False,False,False
carolina_dog,x-short,images/wiki/carolina_dog_0.jpg,False,False,True,False,False,False
carolina_dog,medium,images/wiki/carolina_dog_1.jpg,False,False,True,False,False,False
carolina_dog,x-tall,images/wiki/carolina_dog_3.jpg,False,False,True,False,False,False
croatian_sheepdog,medium,images/wiki/croatian_sheepdog_0.jpg,False,False,False,False,False,False
croatian_sheepdog,medium,images/wiki/croatian_sheepdog_1.jpg,False,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_0.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_1.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_2.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_3.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_4.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_5.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_9.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_10.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_12.jpg,True,False,False,False,False,False
dachshund,x-short,images/wiki/dachshund_13.jpg,True,False,False,False,False,False
dandie_dinmont_terrier,short,images/wiki/dandie_dinmont_terrier_1.jpg,False,False,False,False,False,False
dandie_dinmont_terrier,x-short,images/wiki/dandie_dinmont_terrier_2.jpg,False,False,False,False,False,False
drever,short,images/wiki/drever_0.jpg,False,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_0.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_1.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_2.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_3.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_4.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_5.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_6.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_7.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_8.jpg,True,False,False,False,False,False
english_cocker_spaniel,medium,images/wiki/english_cocker_spaniel_9.jpg,True,False,False,False,False,False
field_spaniel,medium,images/wiki/field_spaniel_1.jpg,True,False,False,False,False,False
finnish_lapphund,medium,images/wiki/finnish_lapphund_2.jpg,True,False,True,False,True,False
finnish_lapphund,medium,images/wiki/finnish_lapphund_3.jpg,True,False,True,False,True,False
finnish_spitz,x-short,images/wiki/finnish_spitz_0.jpg,True,False,False,False,True,False
finnish_spitz,medium,images/wiki/finnish_spitz_1.jpg,True,False,False,False,True,False
finnish_spitz,short,images/wiki/finnish_spitz_2.jpg,True,False,False,False,True,False
french_bulldog,short,images/wiki/french_bulldog_0.jpg,False,False,False,False,False,False
french_bulldog,short,images/wiki/french_bulldog_1.jpg,False,False,False,False,False,False
french_bulldog,short,images/wiki/french_bulldog_2.jpg,False,False,False,False,False,False
german_pinscher,medium,images/wiki/german_pinscher_0.jpg,False,True,False,False,False,False
german_pinscher,medium,images/wiki/german_pinscher_1.jpg,False,True,False,False,False,False
german_pinscher,medium,images/wiki/german_pinscher_3.jpg,False,True,False,False,False,False
german_pinscher,medium,images/wiki/german_pinscher_4.jpg,False,True,False,False,False,False
german_pinscher,medium,images/wiki/german_pinscher_5.jpg,False,True,False,False,False,False
german_spitz,short,images/wiki/german_spitz_1.jpg,False,False,True,False,True,False
glen_of_imaal_terrier,short,images/wiki/glen_of_imaal_terrier_0.jpg,True,False,False,False,True,False
glen_of_imaal_terrier,x-short,images/wiki/glen_of_imaal_terrier_1.jpg,True,False,False,False,True,False
glen_of_imaal_terrier,short,images/wiki/glen_of_imaal_terrier_2.jpg,True,False,False,False,True,False
icelandic_sheepdog,x-short,images/wiki/icelandic_sheepdog_0.jpg,True,False,False,False,False,False
icelandic_sheepdog,x-short,images/wiki/icelandic_sheepdog_1.jpg,True,False,False,False,False,False
irish_red_and_white_setter,medium,images/wiki/irish_red_and_white_setter_2.jpg,False,False,False,False,True,False
irish_terrier,medium,images/wiki/irish_terrier_0.jpg,False,False,False,False,False,False
irish_terrier,medium,images/wiki/irish_terrier_1.jpg,False,False,False,False,False,False
irish_terrier,medium,images/wiki/irish_terrier_2.jpg,False,False,False,False,False,False
irish_terrier,medium,images/wiki/irish_terrier_3.jpg,False,False,False,False,False,False
irish_terrier,medium,images/wiki/irish_terrier_4.jpg,False,False,False,False,False,False
irish_terrier,medium,images/wiki/irish_terrier_5.jpg,False,False,False,False,False,False
jagdterrier,medium,images/wiki/jagdterrier_0.jpg,False,False,False,False,False,False
japanese_spitz,short,images/wiki/japanese_spitz_0.jpg,False,False,False,False,False,False
japanese_spitz,short,images/wiki/japanese_spitz_4.jpg,False,False,False,False,False,False
japanese_spitz,short,images/wiki/japanese_spitz_5.jpg,False,False,False,False,False,False
kai_ken,short,images/wiki/kai_ken_0.jpg,False,False,False,True,True,False
kai_ken,short,images/wiki/kai_ken_1.jpg,False,False,False,True,True,False
kai_ken,medium,images/wiki/kai_ken_2.jpg,False,False,False,True,True,False
keeshond,medium,images/wiki/keeshond_0.jpg,True,False,False,False,True,False
keeshond,medium,images/wiki/keeshond_1.jpg,True,False,False,False,True,False
keeshond,medium,images/wiki/keeshond_2.jpg,True,False,False,False,True,False
keeshond,medium,images/wiki/keeshond_3.jpg,True,False,False,False,True,False
kerry_blue_terrier,medium,images/wiki/kerry_blue_terrier_0.jpg,False,False,True,False,False,False
kerry_blue_terrier,medium,images/wiki/kerry_blue_terrier_1.jpg,False,False,True,False,False,False
kerry_blue_terrier,short,images/wiki/kerry_blue_terrier_2.jpg,False,False,True,False,False,False
kromfohrlander,medium,images/wiki/kromfohrlander_0.jpg,False,False,False,False,False,False
kromfohrlander,medium,images/wiki/kromfohrlander_1.jpg,False,False,False,False,False,False
kromfohrlander,medium,images/wiki/kromfohrlander_2.jpg,False,False,False,False,False,False
lagotto_romagnolo,medium,images/wiki/lagotto_romagnolo_0.jpg,True,False,False,True,False,False
lagotto_romagnolo,medium,images/wiki/lagotto_romagnolo_1.jpg,True,False,False,True,False,False
miniature_american_shepherd,short,images/wiki/miniature_american_shepherd_0.jpg,True,False,True,False,False,False
miniature_bull_terrier,short,images/wiki/miniature_bull_terrier_0.jpg,False,True,False,False,False,False
miniature_bull_terrier,short,images/wiki/miniature_bull_terrier_1.jpg,False,True,False,False,False,False
miniature_bull_terrier,short,images/wiki/miniature_bull_terrier_2.jpg,False,True,False,False,False,False
mudi,medium,images/wiki/mudi_1.jpg,False,False,False,False,False,False
norrbottenspets,x-short,images/wiki/norrbottenspets_0.jpg,False,False,True,False,True,False
norrbottenspets,x-short,images/wiki/norrbottenspets_1.jpg,False,False,True,False,True,False
norrbottenspets,x-short,images/wiki/norrbottenspets_2.jpg,False,False,True,False,True,False
norrbottenspets,x-short,images/wiki/norrbottenspets_3.jpg,False,False,True,False,True,False
norwegian_buhund,x-short,images/wiki/norwegian_buhund_0.jpg,False,False,False,False,False,False
norwegian_lundehund,short,images/wiki/norwegian_lundehund_0.jpg,False,False,True,False,False,False
pembroke_welsh_corgi,short,images/wiki/pembroke_welsh_corgi_0.jpg,True,False,True,False,False,False
pembroke_welsh_corgi,short,images/wiki/pembroke_welsh_corgi_1.jpg,True,False,True,False,False,False
pembroke_welsh_corgi,short,images/wiki/pembroke_welsh_corgi_2.jpg,True,False,True,False,False,False
pembroke_welsh_corgi,short,images/wiki/pembroke_welsh_corgi_3.jpg,True,False,True,False,False,False
petit_basset_griffon_vendeen,short,images/wiki/petit_basset_griffon_vendeen_0.jpg,True,True,True,False,False,False
petit_basset_griffon_vendeen,short,images/wiki/petit_basset_griffon_vendeen_1.jpg,True,True,True,False,False,False
polish_lowland_sheepdog,medium,images/wiki/polish_lowland_sheepdog_0.jpg,False,False,False,False,True,False
polish_lowland_sheepdog,medium,images/wiki/polish_lowland_sheepdog_1.jpg,False,False,False,False,True,False
portuguese_podengo,medium,images/wiki/portuguese_podengo_2.jpg,False,False,True,False,False,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_6.jpg,True,False,False,False,True,False
portuguese_water_dog,medium,images/wiki/portuguese_water_dog_10.jpg,True,False,False,False,True,False
pumi,medium,images/wiki/pumi_0.jpg,False,False,False,False,True,False
pumi,short,images/wiki/pumi_1.jpg,False,False,False,False,True,False
pyrenean_shepherd,x-short,images/wiki/pyrenean_shepherd_3.jpg,True,False,False,False,False,False
pyrenean_shepherd,medium,images/wiki/pyrenean_shepherd_5.jpg,True,False,False,False,False,False
pyrenean_shepherd,short,images/wiki/pyrenean_shepherd_6.jpg,True,False,False,False,False,False
rat_terrier,short,images/wiki/rat_terrier_1.jpg,True,False,False,False,False,False
samoyed,x-short,images/wiki/samoyed_0.jpg,True,False,False,False,False,False
schapendoes,medium,images/wiki/schapendoes_1.jpg,True,False,True,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_0.jpg,False,False,False,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_3.jpg,False,False,False,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_4.jpg,False,False,False,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_5.jpg,False,False,False,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_6.jpg,False,False,False,False,True,False
scottish_terrier,x-short,images/wiki/scottish_terrier_7.jpg,False,False,False,False,True,False
sealyham_terrier,x-short,images/wiki/sealyham_terrier_0.jpg,False,False,True,False,False,False
sealyham_terrier,x-short,images/wiki/sealyham_terrier_1.jpg,False,False,True,False,False,False
sealyham_terrier,x-short,images/wiki/sealyham_terrier_2.jpg,False,False,True,False,False,False
sealyham_terrier,x-short,images/wiki/sealyham_terrier_3.jpg,False,False,True,False,False,False
sealyham_terrier,x-short,images/wiki/sealyham_terrier_4.jpg,False,False,True,False,False,False
shetland_sheepdog,short,images/wiki/shetland_sheepdog_0.jpg,False,False,False,True,False,False
shetland_sheepdog,short,images/wiki/shetland_sheepdog_5.jpg,False,False,False,True,False,False
shetland_sheepdog,medium,images/wiki/shetland_sheepdog_6.jpg,False,False,False,True,False,False
shiba_inu,short,images/wiki/shiba_inu_0.jpg,False,False,True,False,False,False
shiba_inu,short,images/wiki/shiba_inu_1.jpg,False,False,True,False,False,False
siberian_husky,medium,images/wiki/siberian_husky_2.jpg,False,True,False,False,False,False
siberian_husky,medium,images/wiki/siberian_husky_4.jpg,False,True,False,False,False,False
skye_terrier,x-short,images/wiki/skye_terrier_0.jpg,False,False,False,False,False,False
skye_terrier,x-short,images/wiki/skye_terrier_2.jpg,False,False,False,False,False,False
skye_terrier,x-short,images/wiki/skye_terrier_3.jpg,False,False,False,False,False,False
slovensky_kopov,medium,images/wiki/slovensky_kopov_1.jpg,False,False,True,False,False,False
spanish_water_dog,x-tall,images/wiki/spanish_water_dog_1.jpg,False,False,False,False,False,False
spanish_water_dog,x-tall,images/wiki/spanish_water_dog_3.jpg,False,False,False,False,False,False
spanish_water_dog,x-tall,images/wiki/spanish_water_dog_5.jpg,False,False,False,False,False,False
spanish_water_dog,x-tall,images/wiki/spanish_water_dog_6.jpg,False,False,False,False,False,False
spanish_water_dog,x-tall,images/wiki/spanish_water_dog_7.jpg,False,False,False,False,False,False
staffordshire_bull_terrier,short,images/wiki/staffordshire_bull_terrier_0.jpg,False,False,True,False,False,False
staffordshire_bull_terrier,short,images/wiki/staffordshire_bull_terrier_1.jpg,False,False,True,False,False,False
staffordshire_bull_terrier,medium,images/wiki/staffordshire_bull_terrier_2.jpg,False,False,True,False,False,False
staffordshire_bull_terrier,medium,images/wiki/staffordshire_bull_terrier_3.jpg,False,False,True,False,False,False
staffordshire_bull_terrier,medium,images/wiki/staffordshire_bull_terrier_4.jpg,False,False,True,False,False,False
staffordshire_bull_terrier,medium,images/wiki/staffordshire_bull_terrier_5.jpg,False,False,True,False,False,False
standard_schnauzer,short,images/wiki/standard_schnauzer_3.jpg,False,False,True,False,True,False
sussex_spaniel,short,images/wiki/sussex_spaniel_0.jpg,True,False,False,False,False,False
swedish_vallhund,x-short,images/wiki/swedish_vallhund_0.jpg,True,False,True,False,False,False
swedish_vallhund,tall,images/wiki/swedish_vallhund_1.jpg,True,False,True,False,False,False
swedish_vallhund,x-short,images/wiki/swedish_vallhund_2.jpg,True,False,True,False,False,False
swedish_vallhund,x-short,images/wiki/swedish_vallhund_3.jpg,True,False,True,False,False,False
taiwan_dog,medium,images/wiki/taiwan_dog_0.jpg,False,False,False,False,False,False
taiwan_dog,medium,images/wiki/taiwan_dog_1.jpg,False,False,False,False,False,False
taiwan_dog,medium,images/wiki/taiwan_dog_2.jpg,False,False,False,False,False,False
taiwan_dog,medium,images/wiki/taiwan_dog_3.jpg,False,False,False,False,False,False
taiwan_dog,medium,images/wiki/taiwan_dog_4.jpg,False,False,False,False,False,False
teddy_roosevelt_terrier,x-short,images/wiki/teddy_roosevelt_terrier_0.jpg,False,False,False,False,False,False
thai_ridgeback,medium,images/wiki/thai_ridgeback_2.jpg,False,False,False,False,True,False
tibetan_terrier,medium,images/wiki/tibetan_terrier_1.jpg,True,False,False,False,False,False
welsh_springer_spaniel,medium,images/wiki/welsh_springer_spaniel_2.jpg,True,False,False,False,False,False
welsh_springer_spaniel,medium,images/wiki/welsh_springer_spaniel_3.jpg,True,False,False,False,False,False
welsh_springer_spaniel,medium,images/wiki/welsh_springer_spaniel_4.jpg,True,False,False,False,False,False
whippet,medium,images/wiki/whippet_0.jpg,True,False,False,False,False,False
whippet,medium,images/wiki/whippet_1.jpg,True,False,False,False,False,False
whippet,medium,images/wiki/whippet_2.jpg,True,False,False,False,False,False
whippet,medium,images/wiki/whippet_3.jpg,True,False,False,False,False,False
